"id","scientificName","names_wo_author","est"
24824,"Sarcaulus brasiliensis (A.DC.) Eyma subsp. brasiliensis","Sarcaulus brasiliensis","ES"
24975,"Pourouma mollis Trécul","Pourouma mollis","ES"
25586,"Vismia guianensis (Aubl.) Choisy","Vismia guianensis","ES"
25707,"Byrsonima nitidifolia A.Juss.","Byrsonima nitidifolia","ES"
25824,"Eugenia astringens Cambess.","Eugenia astringens","ES"
26482,"Tabernaemontana salzmannii A.DC.","Tabernaemontana salzmannii","ES"
29154,"Chaetocarpus myrsinites Baill.","Chaetocarpus myrsinites","ES"
29384,"Sebastiania riparia Schrad.","Sebastiania riparia","ES"
29737,"Lonchocarpus sericeus (Poir.) Kunth ex DC.","Lonchocarpus sericeus","ES"
29769,"Machaerium incorruptibile (Vell.) Benth.","Machaerium incorruptibile","ES"
29802,"Ormosia arborea (Vell.) Harms","Ormosia arborea","ES"
32709,"Cupania furfuracea Radlk.","Cupania furfuracea","ES"
34115,"Avicennia schaueriana Stapf & Leechm. ex Moldenke","Avicennia schaueriana","ES"
34628,"Couepia carautae Prance","Couepia carautae","ES"
34666,"Exellodendron gracile (Kuhlm.) Prance","Exellodendron gracile","ES"
34670,"Hirtella barrosoi Prance","Hirtella barrosoi","ES"
34690,"Hirtella parviunguis Prance","Hirtella parviunguis","ES"
34712,"Licania arianeae Prance","Licania arianeae","ES"
35659,"Algernonia dimitrii (Emmerich) G.L.Webster","Algernonia dimitrii","ES"
35662,"Algernonia kuhlmannii (Emmerich) G.L.Webster","Algernonia kuhlmannii","ES"
35664,"Algernonia obovata (Müll.Arg.) Müll.Arg.","Algernonia obovata","ES"
35667,"Algernonia riedelii (Müll.Arg.) G.L.Webster","Algernonia riedelii","ES"
35923,"Croton sapiifolius Müll.Arg.","Croton sapiifolius","ES"
36091,"Glycydendron espiritosantense Kuhlm.","Glycydendron espiritosantense","ES"
37080,"Myrcia ilheosensis Kiaersk.","Myrcia ilheosensis","ES"
38466,"Discocarpus pedicellatus Fiaschi & Cordeiro","Discocarpus pedicellatus","ES"
38602,"Drypetes variabilis Uittien","Drypetes variabilis","ES"
39281,"Rudgea coronata (Vell.) Müll.Arg. subsp. coronata","Rudgea coronata","ES"
39283,"Rudgea coronata subsp. ochroleuca (Müll.Arg.) Zappi","Rudgea coronata","ES"
39284,"Rudgea coronata subsp. saint-hilairei (Standl.) Zappi","Rudgea coronata","ES"
39292,"Rudgea jasminoides subsp. corniculata (Benth.) Zappi","Rudgea jasminoides","ES"
39432,"Chrysophyllum lucentifolium Cronquist subsp. lucentifolium","Chrysophyllum lucentifolium","ES"
39448,"Manilkara subsericea (Mart.) Dubard","Manilkara subsericea","ES"
39479,"Pouteria durlandii (Standl.) Baehni","Pouteria durlandii","ES"
39480,"Pouteria durlandii (Standl.) Baehni subsp. durlandii","Pouteria durlandii","ES"
39496,"Pouteria macrocarpa (Mart.) D.Dietr.","Pouteria macrocarpa","ES"
40957,"Aspidosperma gomezianum A.DC.","Aspidosperma gomezianum","ES"
42088,"Thevetia peruviana (Pers.) K.Schum.","Thevetia peruviana","ES"
43274,"Didymopanax selloi Marchal","Didymopanax selloi","ES"
48135,"Licania littoralis var. cuneata Kuhlm.","Licania littoralis","ES"
60210,"Lecythis marcgraaviana Miers","Lecythis marcgraaviana","ES"
63282,"Myrcia strigipes Mart.","Myrcia strigipes","ES"
73086,"Ixora schottiana Müll.Arg.","Ixora schottiana","ES"
78679,"Dimorphandra jorgei M.F.Silva","Dimorphandra jorgei","ES"
78708,"Hymenaea altissima Ducke","Hymenaea altissima","ES"
78713,"Hymenaea rubriflora Ducke","Hymenaea rubriflora","ES"
78743,"Peltogyne angustiflora Ducke","Peltogyne angustiflora","ES"
78782,"Swartzia alternifoliolata Mansano","Swartzia alternifoliolata","ES"
78805,"Swartzia linharensis Mansano","Swartzia linharensis","ES"
78836,"Zollernia magnifica A.M.Carvalho & Barneby","Zollernia magnifica","ES"
79073,"Grazielodendron rio-docensis H.C.Lima","Grazielodendron rio-docensis","ES"
79076,"Hymenolobium alagoanum Ducke","Hymenolobium alagoanum","ES"
79077,"Hymenolobium alagoanum var. parvifolium H.C.Lima","Hymenolobium alagoanum","ES"
79106,"Martiodendron fluminense Lombardi","Martiodendron fluminense","ES"
79454,"Elvasia capixaba Fraga & Saavedra","Elvasia capixaba","ES"
79455,"Elvasia gigantifolia Fraga & Saavedra","Elvasia gigantifolia","ES"
79456,"Elvasia kollmannii Fraga & Saavedra","Elvasia kollmannii","ES"
79917,"Avicennia germinans (L.) L.","Avicennia germinans","ES"
81250,"Cordia acutifolia Fresen.","Cordia acutifolia","ES"
82648,"Ateleia glazioveana Baill.","Ateleia glazioveana","ES"
82884,"Chamaecrista bahiae (H.S.Irwin) H.S.Irwin & Barneby","Chamaecrista bahiae","ES"
83196,"Hymenaea aurea Y.T.Lee & Langenh.","Hymenaea aurea","ES"
84288,"Licaria debilis (Mez) Kosterm.","Licaria debilis","ES"
84363,"Ocotea fasciculata (Nees) Mez","Ocotea fasciculata","ES"
84727,"Byrsonima duckeana W.R.Anderson","Byrsonima duckeana","ES"
85043,"Theobroma bicolor Humb. & Bonpl.","Theobroma bicolor","ES"
85064,"Christiana africana DC.","Christiana africana","ES"
100906,"Tachigali densiflora (Benth.) L.G.Silva & H.C.Lima","Tachigali densiflora","ES"
100913,"Tachigali urbaniana (Harms) L.G.Silva & H.C.Lima","Tachigali urbaniana","ES"
100915,"Abarema barnebyana Iganci & M.P.Morim","Abarema barnebyana","ES"
100916,"Abarema limae Iganci & M.P.Morim","Abarema limae","ES"
100932,"Inga lanceifolia Benth.","Inga lanceifolia","ES"
100996,"Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima","Pseudopiptadenia schumanniana","ES"
101101,"Leptolobium bijugum (Spreng.) Vogel","Leptolobium bijugum","ES"
101105,"Leptolobium tenuifolium Vogel","Leptolobium tenuifolium","ES"
101157,"Ormosia friburgensis Taub. ex Glaz.","Ormosia friburgensis","ES"
101172,"Swartzia capixabensis Mansano","Swartzia capixabensis","ES"
101370,"Tovomita fructipendula (Ruiz & Pav.) Cambess.","Tovomita fructipendula","ES"
102441,"Miconia capixaba R.Goldenb.","Miconia capixaba","ES"
102592,"Discophora guianensis Miers","Discophora guianensis","ES"
103173,"Acanthocladus santosii (Wurdack) J.F.B.Pastore & D.B.O.S.Cardoso","Acanthocladus santosii","ES"
103384,"Swartzia simplex var. continentalis Urb.","Swartzia simplex","ES"
103420,"Matayba intermedia Radlk.","Matayba intermedia","ES"
103422,"Matayba sylvatica (Casar.) Radlk.","Matayba sylvatica","ES"
103489,"Symphyopappus lymansmithii B.L.Rob.","Symphyopappus lymansmithii","ES"
103586,"Moldenhawera papillanthera L.P.Queiroz et al.","Moldenhawera papillanthera","ES"
103660,"Banara trinitatis Sleumer","Banara trinitatis","ES"
103671,"Vochysia santaluciae M.C.Vianna & Fontella","Vochysia santaluciae","ES"
104450,"Ruprechtia latifunda Pendry","Ruprechtia latifunda","ES"
105457,"Cordia hatschbachii J.S.Mill.","Cordia hatschbachii","ES"
105592,"Ouratea multiflora (Pohl) Engl.","Ouratea multiflora","ES"
105663,"Neocalyptrocalyx grandipetala (Maguire & Steyerm.) Cornejo & Iltis","Neocalyptrocalyx grandipetala","ES"
105664,"Neocalyptrocalyx nectareus (Vell.) Hutch.","Neocalyptrocalyx nectareus","ES"
106109,"Ocotea ciliata L.C.S.Assis & Mello-Silva","Ocotea ciliata","ES"
106110,"Ocotea marcescens L.C.S.Assis & Mello-Silva","Ocotea marcescens","ES"
106310,"Pachira calophylla (K.Schum.) Fern. Alonso","Pachira calophylla","ES"
109199,"Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral","Plinia pseudodichasiantha","ES"
109955,"Libidibia ferrea var. leiostachya (Benth.) L.P.Queiroz","Libidibia ferrea","ES"
110266,"Annona xylopiifolia A.St.-Hil. & Tul.","Annona xylopiifolia","ES"
110269,"Bocagea viridis A.St.-Hil.","Bocagea viridis","ES"
110301,"Duguetia bahiensis Maas","Duguetia bahiensis","ES"
110350,"Duguetia sessilis (Vell.) Maas","Duguetia sessilis","ES"
110351,"Duguetia sooretamae Maas","Duguetia sooretamae","ES"
110396,"Guatteria emarginata Lobão, Maas & Mello-Silva","Guatteria emarginata","ES"
110430,"Guatteria oligocarpa Mart.","Guatteria oligocarpa","ES"
110469,"Hornschuchia citriodora D.M.Johnson","Hornschuchia citriodora","ES"
110472,"Hornschuchia myrtillus Nees","Hornschuchia myrtillus","ES"
110527,"Pseudoxandra spiritus-sancti Maas","Pseudoxandra spiritus-sancti","ES"
110539,"Unonopsis aurantiaca Maas & Westra","Unonopsis aurantiaca","ES"
110548,"Unonopsis renatoi Maas & Westra","Unonopsis renatoi","ES"
110551,"Unonopsis sanctae-teresae Maas & Westra","Unonopsis sanctae-teresae","ES"
110565,"Xylopia decorticans D.M.Johnson & Lobão","Xylopia decorticans","ES"
110580,"Xylopia ochrantha Mart.","Xylopia ochrantha","ES"
111512,"Eugenia capixaba Mazine","Eugenia capixaba","ES"
111555,"Allophylus leucoclados Radlk.","Allophylus leucoclados","ES"
111596,"Cupania crassifolia Radlk.","Cupania crassifolia","ES"
111781,"Clusia spiritu-sanctensis G.Mariz & B.Weinberg","Clusia spiritu-sanctensis","ES"
114108,"Jacaranda bracteata Bureau & K.Schum.","Jacaranda bracteata","ES"
114163,"Jacaranda obovata Cham.","Jacaranda obovata","ES"
114277,"Tabebuia elliptica (DC.) Sandwith","Tabebuia elliptica","ES"
114346,"Tabebuia stenocalyx Sprague & Stapf","Tabebuia stenocalyx","ES"
115570,"Simira walteri Silva Neto & Callado","Simira walteri","ES"
115690,"Ouratea oliviformis (A.St.-Hil.) Engl.","Ouratea oliviformis","ES"
117058,"Annona acutiflora Mart.","Annona acutiflora","ES"
117269,"Annona salzmannii A.DC.","Annona salzmannii","ES"
117440,"Handroanthus arianeae (A.H.Gentry) S.Grose","Handroanthus arianeae","ES"
117444,"Handroanthus cristatus (A.H.Gentry) S.Grose","Handroanthus cristatus","ES"
117462,"Handroanthus selachidentatus (A.H.Gentry) S.Grose","Handroanthus selachidentatus","ES"
119886,"Ocotea revolutifolia A.Quinet","Ocotea revolutifolia","ES"
119887,"Ocotea mandioccana A.Quinet","Ocotea mandioccana","ES"
120035,"Metternichia principis J.C.Mikan var. principis","Metternichia principis","ES"
120977,"Talipariti pernambucense (Arruda) Bovini","Talipariti pernambucense","ES"
122078,"Miconia michelangeliana R.Goldenb. & L.Kollmann","Miconia michelangeliana","ES"
123015,"Ocotea arenicola L.C.S. Assis e Mello-Silva","Ocotea arenicola","ES"
126276,"Henriettea glabra (Vell.) Penneys, F.A. Michelangeli, Judd et Almeda","Henriettea glabra","ES"
126279,"Strychnos dantaensis Manoel, Carrijo & E.F.Guim.","Strychnos dantaensis","ES"
126953,"Myrcia cerqueiria (Nied.) E.Lucas & Sobral","Myrcia cerqueiria","ES"
126959,"Myrcia santateresana Sobral","Myrcia santateresana","ES"
126960,"Myrcia tumida Sobral","Myrcia tumida","ES"
126961,"Eugenia crassa Sobral","Eugenia crassa","ES"
126963,"Neomitranthes pereireana (Mattos & D.Legrand) M.Souza & Sobral","Neomitranthes pereireana","ES"
126965,"Neomitranthes stictophylla (G.M.Barroso & Peixoto) M.C.Souza.","Neomitranthes stictophylla","ES"
126967,"Eugenia goiapabana Sobral & Mazine","Eugenia goiapabana","ES"
126976,"Myrcia curtipendula NicLugh.","Myrcia curtipendula","ES"
126977,"Myrcia aurea NicLugh.","Myrcia aurea","ES"
126978,"Myrcia teresensis NicLugh.","Myrcia teresensis","ES"
126981,"Eugenia valsuganana Sobral","Eugenia valsuganana","ES"
126982,"Myrcia crassa Sobral","Myrcia crassa","ES"
127722,"Mezilaurus glabriantha F.M.Alves & V.C.Souza","Mezilaurus glabriantha","ES"
127991,"Duroia valesca C.H.Perss. & Delprete","Duroia valesca","ES"
128128,"Ixora pilosostyla Di Maio & Peixoto","Ixora pilosostyla","ES"
128492,"Oxandra unibracteata J.C.Lopes, Junikka & Mello-Silva","Oxandra unibracteata","ES"
128980,"Alatococcus siqueirae Acev.-Rodr.","Alatococcus siqueirae","ES"
129102,"Cordia glabrifolia M.Stapf","Cordia glabrifolia","ES"
129103,"Cordia restingae M.Stapf","Cordia restingae","ES"
129361,"Miconia atlantica Caddah & R.Goldenb.","Miconia atlantica","ES"
129468,"Myrcia basicordata Sobral","Myrcia basicordata","ES"
130133,"Mimusops coriacea (A.DC.) Miq.","Mimusops coriacea","ES"
130509,"Eugenia amorimii Fraga & Giaretta","Eugenia amorimii","ES"
130510,"Eugenia sobraliana Giaretta & Fraga","Eugenia sobraliana","ES"
130755,"Erythroxylum ectinocalyx Mart.","Erythroxylum ectinocalyx","ES"
130951,"Byrsonima vernicosa Nied.","Byrsonima vernicosa","ES"
132078,"Sloanea fasciculata D. Sampaio & V.C. Souza","Sloanea fasciculata","ES"
134634,"Pouteria gallifructa Cronquist","Pouteria gallifructa","ES"
135427,"Eriotheca saxicola Carv.-Sobr.","Eriotheca saxicola","ES"
135868,"Pachira endecaphylla (Vell.) Carv.-Sobr.","Pachira endecaphylla","ES"
135990,"Lonchocarpus violaceus (Jacq.) Kunth ex DC.","Lonchocarpus violaceus","ES"
135991,"Lonchocarpus pluvialis Rusby","Lonchocarpus pluvialis","ES"
136278,"Ouratea cauliflora Fraga & Saavedra","Ouratea cauliflora","ES"
139117,"Ocotea estrellensis (Meisn.) P.L.R.Moraes","Ocotea estrellensis","ES"
581937,"Miconia valentinensis Bacci & R.Goldenb.","Miconia valentinensis","ES"
582260,"Eugenia dipetala Sobral & L.Kollmann","Eugenia dipetala","ES"
582262,"Plinia ambivalens M.Souza & Sobral","Plinia ambivalens","ES"
582263,"Hymenaea fariana R.D. Ribeiro, D.B.O.S. Cardoso & H.C. Lima","Hymenaea fariana","ES"
583069,"Eugenia ruschiana Bünger & Mazine","Eugenia ruschiana","ES"
583085,"Vismia atlantica L. Marinho & M.V. Martins","Vismia atlantica","ES"
595416,"Tovomita riedeliana Engl.","Tovomita riedeliana","ES"
595757,"Terminalia riedelii Eichler","Terminalia riedelii","ES"
597884,"Moquilea salzmannii Hook.f.","Moquilea salzmannii","ES"
602728,"Paubrasilia echinata (Lam.) Gagnon, H.C.Lima & G.P.Lewis","Paubrasilia echinata","ES"
602793,"Guarea gracilis T.D.Penn.","Guarea gracilis","ES"
602975,"Matayba livescens (Radlk.) R. L. G. Coelho, V. C. Souza & Ferrucci","Matayba livescens","ES"
603019,"Myrcia obversa (D.Legrand) E.Lucas & C.E.Wilson","Myrcia obversa","ES"
603020,"Myrcia sucrei (G.M.Barroso & Peixoto) E.Lucas & C.E.Wilson","Myrcia sucrei","ES"
603022,"Myrcia neoglabra E.Lucas & C.E.Wilson","Myrcia neoglabra","ES"
603023,"Myrcia neodimorpha E.Lucas & C.E.Wilson","Myrcia neodimorpha","ES"
603045,"Pleroma mutabile (Vell.) Triana","Pleroma mutabile","ES"
603211,"Myrcia ruschii B.S.Amorim","Myrcia ruschii","ES"
603212,"Myrcia espiritosantensis B.S.Amorim","Myrcia espiritosantensis","ES"
603261,"Moldenhawera longipedicellata C.V. Vivas & L.P. Queiroz","Moldenhawera longipedicellata","ES"
603277,"Conchocarpus albiflorus (Bruniera & Groppo) Bruniera & Groppo","Conchocarpus albiflorus","ES"
603444,"Senna silvestris subsp. silvestris var. sapindifolia (Vogel) Irwin & Barneby","Senna silvestris","ES"
603471,"Pseudobombax ellipticum (Kunth) Dugand","Pseudobombax ellipticum","ES"
603542,"Pseudobombax petropolitanum A.Robyns","Pseudobombax petropolitanum","ES"
603633,"Pouteria samborae Alves-Araújo & Mônico","Pouteria samborae","ES"
603734,"Ficus vermifuga (Miq.) Miq.","Ficus vermifuga","ES"
604062,"Palicourea octocuspis (Müll.Arg.) C.M.Taylor","Palicourea octocuspis","ES"
604184,"Pleroma fragae L.Kollmann & R.Goldenb.","Pleroma fragae","ES"
604206,"Trigynaea flagelliflora Lobão","Trigynaea flagelliflora","ES"
604266,"Homalolepis insignis (A.St.-Hil. & Tul.) Devecchi & Pirani","Homalolepis insignis","ES"
604272,"Homalolepis subcymosa (A.St.-Hil. & Tul.) Devecchi & Pirani","Homalolepis subcymosa","ES"
604388,"Dinizia jueirana-facao G. P. Lewis & G. S. Siqueira","Dinizia jueirana-facao","ES"
604526,"Monteverdia communis (Reissek) Biral","Monteverdia communis","ES"
604540,"Monteverdia distichophylla (Mart. ex Reissek) Biral","Monteverdia distichophylla","ES"
604787,"Guatteria capixabae Lobão & J.C.Lopes","Guatteria capixabae","ES"
604866,"Miconia goldenbergiana Caddah","Miconia goldenbergiana","ES"
605022,"Psidium grazielae Tuler & M. C. Souza","Psidium grazielae","ES"
605023,"Psidium gaudichaudianum Proença & Faria","Psidium gaudichaudianum","ES"
605105,"Protium atlanticum (Daly) Byng & Christenh.","Protium atlanticum","ES"
605114,"Monteverdia longifolia (Reissek ex Loes.) Biral","Monteverdia longifolia","ES"
605154,"Protium catuaba (Soares da Cunha) Daly & P.Fine","Protium catuaba","ES"
605223,"Myrcia longisepala B.S.Amorim","Myrcia longisepala","ES"
605224,"Myrcia rogersiana B.S.Amorim","Myrcia rogersiana","ES"
605270,"Monteverdia macrophylla (Mart.) Biral","Monteverdia macrophylla","ES"
605382,"Quararibea similis C.D.M. Ferreira & Bovini","Quararibea similis","ES"
605492,"Vernonanthura spathulata  M.Monge & Semir","Vernonanthura spathulata","ES"
605532,"Kielmeyera fatimae R.J.Trad","Kielmeyera fatimae","ES"
605549,"Moquilea silvatica (Glaz. ex Prance) Sothers & Prance","Moquilea silvatica","ES"
605555,"Chionanthus parviflorus Cornejo, Lombardi & W. Thomas","Chionanthus parviflorus","ES"
605620,"Eschweilera sphaerocarpa M. Ribeiro & S.A. Mori","Eschweilera sphaerocarpa","ES"
605679,"Monteverdia fugax (Biral & Lombardi) Biral","Monteverdia fugax","ES"
605933,"Freziera atlantica Zorzan. & Amorim","Freziera atlantica","ES"
606070,"Cenostigma pluviosum var. peltophoroides (Benth.) Gagnon & G.P.Lewis","Cenostigma pluviosum","ES"
606366,"Eugenia ochracea Valdemarin & Mazine","Eugenia ochracea","ES"
606368,"Campomanesia sepalifolia Luber & M.Ibrahim","Campomanesia sepalifolia","ES"
606734,"Myrcia subacuminata (Kiaersk.) M.F.Santos","Myrcia subacuminata","ES"
606755,"Plinia silvestris (Vellozo) Mazine & Sobral","Plinia silvestris","ES"
606819,"Didymopanax grandigemmus (Fiaschi) Fiaschi & G.M. Plunkett","Didymopanax grandigemmus","ES"
606820,"Didymopanax kollmannii (Fiaschi) Fiaschi & G.M. Plunkett","Didymopanax kollmannii","ES"
606828,"Didymopanax ruschianus (Fiaschi","Didymopanax ruschianus","ES"
606899,"Pleroma boudetii (P.J.F.Guim.& R.Goldenb.) P.J.F.Guim. & Michelang.","Pleroma boudetii","ES"
606995,"Licania areolata Prance","Licania areolata","ES"
607044,"Eugenia longohypanthiata Giaretta","Eugenia longohypanthiata","ES"
607247,"Guapira platystemon (Heimerl) E.C.O.Chagas & Costa-Lima","Guapira platystemon","ES"
608167,"Schinus rhoifolia Mart.","Schinus rhoifolia","ES"
608473,"Huberia misteriosa Bochorny & R.Goldenb.","Huberia misteriosa","ES"
608651,"Critoniopsis canaliculata  M.Monge & Semir","Critoniopsis canaliculata","ES"
608746,"Eriotheca bracteolata T.M.Macedo & M.C.Duarte","Eriotheca bracteolata","ES"
609439,"Labramia bojeri A.DC.","Labramia bojeri","ES"
609876,"Roupala gertii Prance","Roupala gertii","ES"
609908,"Eugenia atlantica Valdemarin & Sobral","Eugenia atlantica","ES"
609916,"Eugenia soteriana  Giaretta & Valdemarin","Eugenia soteriana","ES"
609926,"Myrcia lonchophylla A.R.Lourenço & E.Lucas","Myrcia lonchophylla","ES"
610197,"Eugenia itaunensis Giaretta & Peixoto","Eugenia itaunensis","ES"
610198,"Eugenia kuekii Giaretta & Peixoto","Eugenia kuekii","ES"
610552,"Myrcia lepida (McVaugh) A.R.Lourenço & E.Lucas","Myrcia lepida","ES"
610851,"Diospyros impia B.Walln.","Diospyros impia","ES"
610859,"Myrcia marliereana A.R.Lourenço & E.Lucas","Myrcia marliereana","ES"
611224,"Kielmeyera cataractae R.J.Trad","Kielmeyera cataractae","ES"
611225,"Kielmeyera colibri R.J.Trad","Kielmeyera colibri","ES"
611641,"Terminalia kleinii (Exell) Gere & Boatwr.","Terminalia kleinii","ES"
611788,"Pilocarpus grandiflorus Engl. var. grandiflorus","Pilocarpus grandiflorus","ES"
611790,"Pilocarpus pauciflorus A.St.-Hil. subsp. pauciflorus","Pilocarpus pauciflorus","ES"
611798,"Myrcia dryadica (M.L.Kawas.) A.R.Lourenço & E.Lucas","Myrcia dryadica","ES"
611826,"Myrcia santalucia (Sobral) A.R.Lourenço & E.Lucas","Myrcia santalucia","ES"
611882,"Terminalia parvifolia (Ducke) Gere & Boatwr.","Terminalia parvifolia","ES"
611892,"Oxossia hatschbachii (Arbo) L.Rocha","Oxossia hatschbachii","ES"
612070,"Myrcia fria Sobral","Myrcia fria","ES"
612508,"Myrcia rufopilosa M.F.Santos","Myrcia rufopilosa","ES"
612633,"Guapira cuneifolia (Schltdl.) E.C.O.Chagas & Costa-Lima","Guapira cuneifolia","ES"
613576,"Myrciaria alta T.B.Flores & Sobral","Myrciaria alta","ES"
613667,"Trichilia arenaria T.B. Flores & V.C. Souza","Trichilia arenaria","ES"
613792,"Myrcia parca Sobral","Myrcia parca","ES"
613823,"Cordiera mussunungae C.H.Perss. & Delprete","Cordiera mussunungae","ES"
613831,"Ouratea dorata L.Marinho & Amorim","Ouratea dorata","ES"
613835,"Plinia longa Sobral & M.C.Souza","Plinia longa","ES"
613853,"Simira robusta Margalho, G.S.Siqueira & Groppo","Simira robusta","ES"
613904,"Eugenia sudestis Sobral","Eugenia sudestis","ES"
613917,"Cinnamomum baitelloanum van der Werff & P.L.R.Moraes","Cinnamomum baitelloanum","ES"
613918,"Mezilaurus sessiliflora P.L.R.Moraes & M.C.Vergne","Mezilaurus sessiliflora","ES"
613920,"Ocotea batata P.L.R.Moraes & M.C.Vergne","Ocotea batata","ES"
614198,"Licaria spiritusanctensis P.L.R.Moraes & T.D.M.Barbosa","Licaria spiritusanctensis","ES"
614199,"Ocotea teresae P.L.R. Moraes & T.D.M.Barbosa","Ocotea teresae","ES"
614224,"Khaya grandifoliola C.DC.","Khaya grandifoliola","ES"
